age,male,r_white,r_black,r_hispanic,r_asian,r_native,househd_size,have_child,have_elder,income_above_4k,college_edu,owner,pets,ht_single_fam,ht_mobile,ht_condo,hm_wood,hm_brick_cement,coast_dist,elevation,issued_mandatory,issued_voluntary,heard_order,od_voluntary,od_mandatory,know_evac_zone,ez_in_zone,ez_not_in_zone,src_local_radio,src_local_tv,src_cable_cnn,src_cable_weather_channel,src_cable_other,src_internet,importance_nhc,importance_local_media,trust_local_media,seek_local_weather_office,see_track_map,concern_wind,concern_fld_surge,concern_fld_rainfall,concern_tornado,sf_cat4_water,sf_cat4_wind_water,sf_cat3_water,sf_cat3_wind_water,sf_cat2_water,sf_cat2_wind_water,evac
59.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.61298739721,30.9,1,0,1.0,1,0,1,1,0,2,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
52.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,0.120303391552,25.5,1,0,1.0,1,0,1,1,0,0,3,0,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
68.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,0.904074593135,11.2,1,0,0.0,0,0,1,0,1,2,3,0,1,0,0,2.0,2.0,1.0,0.0,1.0,1.0,0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0
54.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,0,1,0,0,0,1.11590786616,0.0,0,0,0.0,0,0,1,1,0,1,3,0,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
42.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,3.67286224885,58.5,1,0,0.0,0,0,1,1,0,3,2,0,3,0,3,1.0,2.0,1.0,1.0,1.0,2.0,2,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
57.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,1.00987323199,9.5,0,0,1.0,1,0,0,0,0,0,3,0,0,0,0,0.0,2.0,1.0,0.0,1.0,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0
56.0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,1,1,0,0,0,0,6.41765787353,96.8,0,0,0.0,0,0,1,0,1,2,3,3,3,0,0,0.0,2.0,0.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
57.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,25.8908381708,57.3,0,0,0.0,0,0,1,0,1,3,3,1,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
76.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,25.5356410014,248.1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1.0,0.0,0.0,0.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
75.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,24.3022342819,290.3,0,0,0.0,0,0,0,0,0,3,1,0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0
63.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1.00987323199,9.5,0,0,0.0,0,0,0,0,0,0,3,0,3,3,0,1.0,2.0,1.0,1.0,1.0,1.0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
72.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,0,1.02768651424,0.9,1,0,0.0,0,0,1,1,0,3,3,0,3,3,3,0.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
67.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,6.41765787353,96.8,0,0,0.0,0,0,0,0,0,2,3,3,3,3,0,2.0,2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0
55.0,0,1,0,0,0,0,3.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,1.9275718969,34.8,1,0,0.0,0,0,1,0,1,0,3,3,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,2,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
61.0,1,1,0,0,0,0,2.0,1.0,0.0,1.0,0,0,0,1,0,0,0,1,12.7586727085,21.8,0,0,0.0,0,0,1,1,0,0,3,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0
38.0,1,1,0,0,0,0,4.0,1.0,0.0,0.0,0,1,1,0,1,0,0,0,41.7370875179,111.4,0,0,0.0,0,0,0,0,0,1,3,0,0,2,0,2.0,2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0
56.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,1.11590786616,0.0,0,0,1.0,0,1,1,1,0,2,2,2,3,2,0,2.0,2.0,1.0,1.0,1.0,0.0,2,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0
79.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,11.420418175,10.2,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1
66.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,33.4682942887,144.4,0,0,0.0,0,0,0,0,0,0,3,0,1,3,0,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0
67.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,6.41765787353,96.8,0,0,0.0,0,0,0,0,0,3,3,2,3,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
76.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,1.02768651424,0.9,1,0,0.0,0,0,1,0,1,3,3,0,3,2,0,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
52.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,4.88240194821,0.0,0,0,1.0,0,1,1,1,0,2,2,2,3,2,3,2.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
31.0,0,1,0,0,0,0,2.0,1.0,0.0,1.0,1,1,0,1,0,0,0,1,0.923735829039,18.9,0,0,0.0,0,0,1,0,1,3,3,3,3,3,0,2.0,2.0,1.0,1.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,0.473529451921,0.0,1,0,1.0,1,0,1,1,0,2,2,0,2,2,0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
58.0,0,1,0,0,0,0,2.0,0.0,1.0,0.0,0,1,1,1,0,0,1,0,1.9275718969,34.8,1,0,0.0,0,0,0,0,0,0,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0
55.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,1.78736442911,90.7,1,0,1.0,0,1,1,0,1,1,3,1,2,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
28.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,0.923735829039,18.9,0,0,1.0,1,0,1,1,0,1,3,0,3,1,3,2.0,2.0,1.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0
45.0,0,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,6.41765787353,96.8,0,0,0.0,0,0,1,1,0,2,2,1,3,1,1,2.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
66.0,0,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,2.02333718579,0.0,0,0,1.0,0,1,1,1,0,2,3,0,1,0,2,1.0,0.0,1.0,0.0,1.0,2.0,2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
32.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,0.52534680485,11.5,1,0,0.0,0,0,0,0,0,1,2,1,3,2,3,2.0,1.0,1.0,1.0,1.0,2.0,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1
51.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,14.1022955757,115.9,0,0,0.0,0,0,1,0,1,2,3,3,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
52.0,0,1,0,0,0,0,3.0,0.0,1.0,1.0,0,1,1,1,0,0,0,1,0.284234070297,0.0,1,0,1.0,0,1,1,1,0,3,3,1,3,1,0,2.0,2.0,1.0,1.0,1.0,2.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1
53.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,6.41765787353,96.8,0,0,0.0,0,0,0,0,0,3,0,0,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
20.0,1,1,0,0,0,0,2.0,0.0,1.0,0.0,0,0,1,1,0,0,0,1,1.67621560814,38.5,1,0,0.0,0,0,0,0,0,3,2,0,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
82.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,3.67286224885,58.5,1,0,0.0,0,0,1,1,0,1,1,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
61.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,1.55214734955,0.0,0,0,0.0,0,0,1,0,1,0,2,0,3,3,2,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
68.0,1,0,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,1.34210213579,56.5,0,0,0.0,0,0,1,0,1,0,3,0,1,0,0,1.0,2.0,1.0,1.0,1.0,2.0,2,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0
54.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,12.7586727085,21.8,0,0,0.0,0,0,0,0,0,2,3,0,1,1,0,1.0,2.0,1.0,0.0,1.0,1.0,1,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1
49.0,1,1,0,0,0,0,4.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,1.86591274655,21.7,1,0,0.0,0,0,1,0,1,3,3,0,2,0,1,2.0,1.0,1.0,1.0,1.0,2.0,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
49.0,0,1,0,0,0,0,2.0,0.0,1.0,0.0,0,1,1,0,0,1,0,0,1.9275718969,34.8,1,0,1.0,1,0,1,1,0,3,1,0,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0
49.0,0,1,0,0,0,0,3.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.61298739721,30.9,1,0,1.0,0,1,1,1,0,3,3,0,1,0,0,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1
62.0,1,1,0,0,0,0,3.0,1.0,0.0,0.0,0,1,1,0,0,0,0,0,12.7586727085,21.8,0,0,1.0,1,0,1,1,0,3,3,3,3,3,3,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
18.0,1,0,0,1,0,0,3.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0,3.15758568431,87.3,1,0,1.0,1,0,0,0,0,3,3,0,3,1,3,2.0,2.0,1.0,0.0,1.0,0.0,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0
56.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,1.67621560814,38.5,1,0,0.0,0,0,1,0,1,3,2,0,3,2,3,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0
58.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,30.9561247065,91.9,0,0,1.0,1,0,0,0,0,3,2,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
55.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,1.53953288829,26.7,0,0,1.0,1,0,1,1,0,0,3,0,3,0,0,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
35.0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,1,0,1,1,0,0,0,1,12.7586727085,21.8,0,0,0.0,0,0,1,0,1,3,3,0,1,0,1,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
58.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0.473529451921,0.0,1,0,0.0,0,0,1,0,1,0,1,0,3,3,1,1.0,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
38.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.52534680485,11.5,1,0,0.0,0,0,0,0,0,1,1,1,3,0,1,2.0,2.0,1.0,0.0,1.0,2.0,2,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1
69.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0.923735829039,18.9,0,0,1.0,0,0,1,1,0,1,0,0,3,0,0,0.0,2.0,0.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
52.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,41.7370875179,111.4,0,0,0.0,0,0,1,0,1,0,0,0,3,2,3,2.0,0.0,0.0,0.0,1.0,2.0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
29.0,0,1,0,0,0,0,6.0,1.0,0.0,0.0,0,1,1,0,1,0,0,0,20.569203971,211.1,0,0,0.0,0,0,0,0,0,3,3,0,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
39.0,0,1,0,0,0,0,6.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,0.52534680485,11.5,1,0,1.0,0,1,1,1,0,3,1,0,3,0,1,1.0,2.0,1.0,0.0,1.0,2.0,2,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
31.0,1,1,0,0,0,0,4.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,4.88240194821,0.0,0,0,1.0,0,1,1,1,0,2,3,0,2,0,1,1.0,1.0,1.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
32.0,1,1,0,0,0,0,5.0,1.0,0.0,1.0,0,1,1,0,1,0,0,0,1.91024256361,0.0,0,0,1.0,0,1,1,1,0,1,2,0,0,0,3,2.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
60.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,1.103248068,72.2,1,0,0.0,0,0,1,0,1,3,3,2,2,0,1,2.0,2.0,1.0,0.0,1.0,2.0,2,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0
67.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,1.02768651424,0.9,1,0,1.0,1,0,1,1,0,2,0,2,2,2,0,2.0,2.0,1.0,1.0,1.0,2.0,2,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1
63.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,35.6183845476,91.3,0,0,1.0,1,0,1,0,1,0,3,0,0,0,0,1.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1
49.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,0.827932450894,3.6,0,0,1.0,1,0,1,0,1,0,3,2,2,2,0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0
70.0,0,1,0,0,0,0,7.0,1.0,0.0,1.0,1,1,1,0,1,0,0,0,3.67286224885,58.5,1,0,1.0,0,1,1,1,0,3,2,1,3,0,0,1.0,2.0,1.0,0.0,1.0,1.0,0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
70.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,8.85945358769,149.4,1,0,0.0,0,0,1,0,1,0,3,2,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
44.0,1,1,0,0,0,0,3.0,1.0,0.0,0.0,0,0,1,1,0,0,1,0,1.34210213579,56.5,0,0,0.0,0,0,1,0,1,3,0,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0
44.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,0.165333745235,0.0,0,0,1.0,0,1,1,1,0,3,0,0,3,0,0,2.0,0.0,1.0,1.0,1.0,2.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
43.0,1,1,0,0,0,0,2.0,0.0,1.0,0.0,0,1,0,1,0,0,1,0,28.195277085,44.8,0,0,1.0,1,0,0,0,0,3,3,3,3,3,0,2.0,2.0,1.0,1.0,1.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,0,1,1,0,0,1,0,0,1.53953288829,26.7,0,0,1.0,0,1,1,1,0,1,1,3,3,0,0,2.0,1.0,0.0,1.0,1.0,0.0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
22.0,1,1,0,0,0,0,3.0,1.0,0.0,0.0,1,1,1,0,1,0,0,0,30.9561247065,91.9,0,0,1.0,1,0,1,1,0,3,3,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
49.0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,6.10903499649,107.2,1,0,1.0,1,0,1,1,0,3,2,3,2,2,0,2.0,2.0,1.0,1.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
71.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,1.61298739721,30.9,1,0,0.0,0,0,0,0,0,3,3,0,3,3,0,2.0,2.0,1.0,0.0,1.0,1.0,0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0
48.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,1,0,1,1,0,0,1,0,4.88240194821,0.0,0,0,1.0,1,0,1,1,0,2,2,2,2,2,0,2.0,2.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
43.0,0,1,0,0,0,0,6.0,1.0,1.0,1.0,1,1,1,1,0,0,1,0,14.1022955757,115.9,0,0,0.0,0,0,1,1,0,0,3,0,3,0,0,2.0,2.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
47.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,1,0,0.923735829039,18.9,0,0,1.0,1,0,1,1,0,0,1,1,3,0,0,2.0,1.0,1.0,1.0,1.0,1.0,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
67.0,0,1,0,0,0,0,3.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,0.165333745235,0.0,0,0,0.0,0,0,1,1,0,3,3,3,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0
37.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,12.7586727085,21.8,0,0,0.0,0,0,1,1,0,3,3,3,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1
64.0,1,1,0,0,0,0,3.0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,2.46335658352,17.9,1,0,0.0,0,0,0,0,0,3,3,3,3,3,0,2.0,2.0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
45.0,1,0,1,0,0,0,3.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1.00987323199,9.5,0,0,0.0,0,0,1,0,1,3,3,3,3,2,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
49.0,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1.00987323199,9.5,0,0,0.0,0,0,1,1,0,3,0,0,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0
63.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,24.3022342819,290.3,0,0,0.0,0,0,1,1,0,3,3,0,3,3,0,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0
63.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,14.1022955757,115.9,0,0,0.0,0,0,1,0,1,3,3,2,2,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0
64.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,12.7586727085,21.8,0,0,0.0,0,0,0,0,0,0,3,0,3,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
42.0,0,1,0,0,0,0,3.0,1.0,0.0,0.0,0,0,1,1,0,0,0,1,1.86591274655,21.7,1,0,0.0,0,0,1,1,0,0,3,0,0,3,0,2.0,2.0,1.0,0.0,1.0,2.0,0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0
84.0,1,1,0,0,0,0,2.0,0.0,1.0,1.0,0,1,0,1,0,0,1,0,1.53953288829,26.7,0,0,0.0,0,0,1,1,0,2,0,3,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
69.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,2.34033202078,64.3,1,0,1.0,1,0,1,1,0,2,1,3,3,2,0,2.0,2.0,1.0,0.0,1.0,2.0,0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1
54.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,2.56803515393,49.7,1,0,0.0,0,0,1,0,1,3,3,1,1,3,0,1.0,2.0,1.0,1.0,1.0,2.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0
37.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,0,0,1,0,0,1,0,0.284234070297,0.0,1,0,1.0,0,1,1,1,0,1,2,1,0,1,3,2.0,2.0,1.0,1.0,1.0,0.0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
49.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,2.02333718579,0.0,0,0,0.0,0,0,1,0,1,3,3,0,3,0,1,2.0,2.0,1.0,1.0,1.0,2.0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1
57.0,0,1,0,0,0,0,3.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,3.67286224885,58.5,1,0,0.0,0,0,1,1,0,0,3,3,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0
67.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,12.7586727085,21.8,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
46.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,0.728852638111,36.3,1,0,1.0,0,1,1,1,0,3,1,2,3,1,2,2.0,1.0,1.0,0.0,1.0,2.0,1,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1
33.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,6.41765787353,96.8,0,0,0.0,0,0,1,0,1,3,3,0,1,1,1,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0
46.0,1,0,0,0,1,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,1,0,23.8593795428,232.3,0,0,0.0,0,0,0,0,0,3,3,3,3,3,3,1.0,1.0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
29.0,0,1,0,0,0,0,5.0,1.0,0.0,1.0,0,1,1,1,0,0,1,0,6.41765787353,96.8,0,0,0.0,0,0,0,0,0,0,2,0,0,3,0,2.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0
